Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
ORD-00536,2018-09-25,2018-09-29,First Class,CUST-2973,Customer 401,Home Office,United States,Allentown,Pennsylvania,83802,East,PROD-00536,Technology,Accessories,Accessories Model 649,16.34,1,0.3,1.17
ORD-00537,2018-05-16,2018-05-21,Second Class,CUST-3689,Customer 3649,Consumer,United States,Grand Rapids,Michigan,86719,Central,PROD-00537,Furniture,Chairs,Chairs Model 577,268.35,2,0.0,76.23
ORD-00538,2018-03-07,2018-03-09,Standard Class,CUST-2794,Customer 2629,Consumer,United States,Rochester,Minnesota,96602,Central,PROD-00538,Office Supplies,Appliances,Appliances Model 522,224.34,3,0.1,45.85
ORD-00539,2018-02-10,2018-02-13,Same Day,CUST-3362,Customer 1657,Home Office,United States,Naperville,Illinois,88413,Central,PROD-00539,Office Supplies,Paper,Paper Model 769,14.26,2,0.1,0.77
ORD-00540,2018-03-25,2018-03-26,First Class,CUST-1462,Customer 621,Consumer,United States,San Francisco,California,19982,West,PROD-00540,Technology,Machines,Machines Model 769,494.99,1,0.2,49.61
ORD-00541,2018-07-11,2018-07-13,Second Class,CUST-2608,Customer 247,Home Office,United States,Virginia Beach,Virginia,84504,East,PROD-00541,Office Supplies,Appliances,Appliances Model 940,154.02,2,0.0,47.02
ORD-00542,2018-03-14,2018-03-19,Standard Class,CUST-3534,Customer 3340,Consumer,United States,Houston,Texas,36598,Central,PROD-00542,Furniture,Bookcases,Bookcases Model 320,174.51,1,0.1,40.36
ORD-00543,2018-07-24,2018-07-31,Standard Class,CUST-2676,Customer 3011,Consumer,United States,Pittsburgh,Pennsylvania,24639,East,PROD-00543,Furniture,Furnishings,Furnishings Model 368,64.57,1,0.0,9.16
ORD-00544,2018-07-06,2018-07-07,Second Class,CUST-3458,Customer 4720,Consumer,United States,Phoenix,Arizona,80210,West,PROD-00544,Technology,Phones,Phones Model 652,651.11,2,0.0,212.67
ORD-00545,2018-05-14,2018-05-17,Same Day,CUST-3075,Customer 2369,Consumer,United States,Birmingham,Alabama,79852,South,PROD-00545,Office Supplies,Storage,Storage Model 293,88.71,3,0.2,21.13
ORD-00546,2018-03-04,2018-03-10,First Class,CUST-1271,Customer 3995,Corporate,United States,Spokane,Washington,19695,West,PROD-00546,Technology,Copiers,Copiers Model 311,931.95,1,0.0,202.31
ORD-00547,2018-04-10,2018-04-12,Standard Class,CUST-3734,Customer 1840,Consumer,United States,Greensboro,North Carolina,58582,South,PROD-00547,Furniture,Bookcases,Bookcases Model 348,385.43,2,0.0,70.83
ORD-00548,2018-05-05,2018-05-09,First Class,CUST-3549,Customer 2904,Consumer,United States,Allentown,Pennsylvania,41094,East,PROD-00548,Office Supplies,Paper,Paper Model 898,15.54,2,0.0,3.85
ORD-00549,2018-06-14,2018-06-19,First Class,CUST-1385,Customer 4396,Consumer,United States,Springfield,Illinois,70635,Central,PROD-00549,Furniture,Tables,Tables Model 774,1034.3,6,0.2,201.21
ORD-00550,2018-03-15,2018-03-19,Standard Class,CUST-1060,Customer 4499,Consumer,United States,Savannah,Georgia,32187,South,PROD-00550,Technology,Machines,Machines Model 601,3019.91,5,0.0,474.57
ORD-00551,2018-09-13,2018-09-15,Second Class,CUST-2131,Customer 3692,Home Office,United States,Paterson,New Jersey,11214,East,PROD-00551,Office Supplies,Storage,Storage Model 247,110.53,4,0.2,25.05
ORD-00552,2018-06-13,2018-06-16,Standard Class,CUST-1220,Customer 3842,Home Office,United States,Philadelphia,Pennsylvania,33940,East,PROD-00552,Technology,Copiers,Copiers Model 951,1026.75,1,0.0,248.68
ORD-00553,2018-06-21,2018-06-26,Standard Class,CUST-2465,Customer 4349,Consumer,United States,Salem,Oregon,54406,West,PROD-00553,Office Supplies,Binders,Binders Model 565,11.02,1,0.0,3.03
ORD-00554,2018-07-05,2018-07-09,Same Day,CUST-3819,Customer 1393,Corporate,United States,Buffalo,New York,53481,East,PROD-00554,Office Supplies,Appliances,Appliances Model 998,156.08,2,0.1,55.59
ORD-00555,2018-09-03,2018-09-04,First Class,CUST-2907,Customer 3751,Corporate,United States,Ann Arbor,Michigan,25977,Central,PROD-00555,Office Supplies,Binders,Binders Model 756,17.88,2,0.2,3.27
ORD-00556,2018-06-03,2018-06-08,Second Class,CUST-3612,Customer 4256,Consumer,United States,Nashville,Tennessee,54839,South,PROD-00556,Office Supplies,Appliances,Appliances Model 644,142.14,2,0.2,37.81
ORD-00557,2018-07-11,2018-07-12,First Class,CUST-2596,Customer 3009,Home Office,United States,San Francisco,California,67874,West,PROD-00557,Technology,Machines,Machines Model 990,1901.29,4,0.1,129.56
ORD-00558,2018-04-11,2018-04-16,Standard Class,CUST-3594,Customer 4301,Consumer,United States,Norfolk,Virginia,68414,East,PROD-00558,Technology,Accessories,Accessories Model 418,98.17,4,0.0,29.93
ORD-00559,2018-10-20,2018-10-22,Second Class,CUST-1096,Customer 3339,Consumer,United States,Spokane,Washington,35538,West,PROD-00559,Technology,Accessories,Accessories Model 185,109.04,4,0.0,14.71
ORD-00560,2018-05-29,2018-06-05,Second Class,CUST-1989,Customer 3515,Home Office,United States,Grand Rapids,Michigan,66241,Central,PROD-00560,Technology,Phones,Phones Model 862,548.4,2,0.1,82.23
ORD-00561,2018-04-11,2018-04-14,Second Class,CUST-2113,Customer 4954,Consumer,United States,Virginia Beach,Virginia,83501,East,PROD-00561,Office Supplies,Appliances,Appliances Model 627,305.48,3,0.0,14.48
ORD-00562,2018-04-24,2018-04-26,Second Class,CUST-3876,Customer 760,Corporate,United States,Austin,Texas,85133,Central,PROD-00562,Office Supplies,Storage,Storage Model 893,62.04,2,0.1,10.83
ORD-00563,2018-02-19,2018-02-20,Same Day,CUST-2946,Customer 2769,Home Office,United States,Cleveland,Ohio,70481,Central,PROD-00563,Technology,Accessories,Accessories Model 991,21.77,1,0.0,3.0
ORD-00564,2018-04-23,2018-04-25,Second Class,CUST-3279,Customer 3089,Consumer,United States,Ann Arbor,Michigan,37740,Central,PROD-00564,Furniture,Bookcases,Bookcases Model 628,553.8,3,0.0,100.37
ORD-00565,2018-02-04,2018-02-10,Standard Class,CUST-1968,Customer 2116,Home Office,United States,Richmond,Virginia,73328,East,PROD-00565,Technology,Phones,Phones Model 918,292.49,1,0.1,91.04
ORD-00566,2018-07-17,2018-07-24,Same Day,CUST-3323,Customer 4229,Consumer,United States,Cincinnati,Ohio,82105,Central,PROD-00566,Technology,Accessories,Accessories Model 176,51.08,2,0.1,3.87
ORD-00567,2018-06-19,2018-06-22,Standard Class,CUST-1246,Customer 1724,Consumer,United States,New York City,New York,60643,East,PROD-00567,Office Supplies,Paper,Paper Model 870,14.16,2,0.1,4.92
ORD-00568,2018-03-28,2018-03-31,Standard Class,CUST-3159,Customer 2967,Corporate,United States,Paterson,New Jersey,21881,East,PROD-00568,Technology,Machines,Machines Model 846,1574.84,3,0.0,296.71
ORD-00569,2018-05-17,2018-05-22,First Class,CUST-1234,Customer 430,Home Office,United States,Orlando,Florida,46996,South,PROD-00569,Office Supplies,Binders,Binders Model 767,47.18,4,0.1,9.25
ORD-00570,2018-05-20,2018-05-26,Second Class,CUST-3465,Customer 2356,Consumer,United States,Springfield,Illinois,42177,Central,PROD-00570,Office Supplies,Appliances,Appliances Model 344,185.64,2,0.0,40.41
ORD-00571,2018-03-19,2018-03-23,Second Class,CUST-3726,Customer 2460,Consumer,United States,Buffalo,New York,47177,East,PROD-00571,Furniture,Tables,Tables Model 721,1055.43,4,0.0,243.62
ORD-00572,2018-05-07,2018-05-10,Standard Class,CUST-2152,Customer 4193,Corporate,United States,Boston,Massachusetts,76126,East,PROD-00572,Office Supplies,Binders,Binders Model 921,23.34,2,0.0,5.64
ORD-00573,2018-05-22,2018-05-25,Second Class,CUST-2261,Customer 1719,Corporate,United States,Springfield,Massachusetts,66531,East,PROD-00573,Office Supplies,Paper,Paper Model 204,16.14,2,0.0,3.26
ORD-00574,2018-05-05,2018-05-09,Same Day,CUST-1803,Customer 1266,Corporate,United States,Buffalo,New York,36119,East,PROD-00574,Office Supplies,Binders,Binders Model 988,30.91,3,0.0,2.3
ORD-00575,2018-04-11,2018-04-12,First Class,CUST-3667,Customer 1309,Consumer,United States,Philadelphia,Pennsylvania,37915,East,PROD-00575,Technology,Accessories,Accessories Model 616,83.27,3,0.0,24.63
ORD-00576,2018-03-26,2018-03-30,Second Class,CUST-3755,Customer 1051,Consumer,United States,New York City,New York,12708,East,PROD-00576,Technology,Copiers,Copiers Model 352,5359.98,6,0.1,446.16
ORD-00577,2018-05-03,2018-05-06,Second Class,CUST-3899,Customer 3474,Consumer,United States,Mesa,Arizona,48749,West,PROD-00577,Furniture,Bookcases,Bookcases Model 845,205.05,1,0.0,23.71
ORD-00578,2018-04-17,2018-04-22,Same Day,CUST-2418,Customer 2250,Corporate,United States,Detroit,Michigan,54989,Central,PROD-00578,Office Supplies,Appliances,Appliances Model 553,262.12,3,0.0,61.16
ORD-00579,2018-06-30,2018-07-01,First Class,CUST-3523,Customer 2810,Consumer,United States,Saint Paul,Minnesota,32106,Central,PROD-00579,Technology,Copiers,Copiers Model 918,2258.68,3,0.2,297.66
ORD-00580,2018-09-09,2018-09-13,Same Day,CUST-1655,Customer 2922,Consumer,United States,Chicago,Illinois,27131,Central,PROD-00580,Furniture,Tables,Tables Model 790,1314.58,5,0.0,352.86
ORD-00581,2018-07-28,2018-07-31,Standard Class,CUST-3443,Customer 4677,Home Office,United States,Philadelphia,Pennsylvania,56553,East,PROD-00581,Furniture,Tables,Tables Model 883,203.48,1,0.1,32.36
ORD-00582,2018-05-24,2018-05-28,Standard Class,CUST-1111,Customer 4042,Consumer,United States,Memphis,Tennessee,68144,South,PROD-00582,Furniture,Bookcases,Bookcases Model 692,735.56,4,0.0,158.11
ORD-00583,2018-04-13,2018-04-14,Second Class,CUST-1090,Customer 2418,Home Office,United States,Charlotte,North Carolina,16553,South,PROD-00583,Office Supplies,Appliances,Appliances Model 966,259.98,3,0.0,18.34
ORD-00584,2018-07-26,2018-07-30,First Class,CUST-1763,Customer 533,Corporate,United States,Miami,Florida,27881,South,PROD-00584,Furniture,Bookcases,Bookcases Model 922,371.31,2,0.1,80.1
ORD-00585,2018-07-05,2018-07-09,Standard Class,CUST-2304,Customer 899,Corporate,United States,Charlotte,North Carolina,11379,South,PROD-00585,Technology,Phones,Phones Model 590,502.95,2,0.2,152.43
ORD-00586,2018-09-01,2018-09-05,Same Day,CUST-2357,Customer 2655,Consumer,United States,Atlanta,Georgia,79306,South,PROD-00586,Office Supplies,Binders,Binders Model 182,20.69,2,0.0,0.93
ORD-00587,2018-06-03,2018-06-07,Standard Class,CUST-3180,Customer 1470,Consumer,United States,San Francisco,California,29726,West,PROD-00587,Office Supplies,Binders,Binders Model 628,33.02,3,0.0,11.57
ORD-00588,2018-10-13,2018-10-17,Standard Class,CUST-2037,Customer 2921,Corporate,United States,Newark,New Jersey,19088,East,PROD-00588,Furniture,Bookcases,Bookcases Model 372,814.2,4,0.0,149.21
ORD-00589,2018-06-03,2018-06-09,Same Day,CUST-3505,Customer 1253,Corporate,United States,Grand Rapids,Michigan,44314,Central,PROD-00589,Office Supplies,Storage,Storage Model 811,111.15,3,0.0,12.46
ORD-00590,2018-04-12,2018-04-14,Second Class,CUST-2465,Customer 770,Corporate,United States,Detroit,Michigan,65041,Central,PROD-00590,Office Supplies,Storage,Storage Model 990,110.59,3,0.0,20.39
ORD-00591,2018-04-21,2018-04-27,First Class,CUST-1098,Customer 834,Consumer,United States,Minneapolis,Minnesota,26350,Central,PROD-00591,Technology,Phones,Phones Model 465,466.67,2,0.2,81.15
ORD-00592,2018-06-26,2018-06-29,Second Class,CUST-2144,Customer 2210,Corporate,United States,Los Angeles,California,91397,West,PROD-00592,Technology,Machines,Machines Model 739,470.67,1,0.2,102.99
ORD-00593,2018-04-17,2018-04-18,Same Day,CUST-1293,Customer 4650,Corporate,United States,Newark,New Jersey,89509,East,PROD-00593,Office Supplies,Paper,Paper Model 500,6.5,1,0.1,0.36
ORD-00594,2018-10-12,2018-10-13,Standard Class,CUST-2840,Customer 3425,Corporate,United States,San Francisco,California,27769,West,PROD-00594,Technology,Copiers,Copiers Model 397,1920.2,2,0.0,587.05
ORD-00595,2018-06-20,2018-06-22,First Class,CUST-2735,Customer 1092,Corporate,United States,Memphis,Tennessee,57249,South,PROD-00595,Technology,Machines,Machines Model 370,1083.47,2,0.2,96.44
ORD-00596,2018-05-23,2018-05-28,Second Class,CUST-2025,Customer 1197,Corporate,United States,Dallas,Texas,92862,Central,PROD-00596,Technology,Accessories,Accessories Model 185,21.49,1,0.1,2.88
ORD-00597,2018-05-28,2018-06-02,Same Day,CUST-3620,Customer 3915,Corporate,United States,Henderson,Nevada,56365,West,PROD-00597,Furniture,Tables,Tables Model 864,488.51,2,0.0,71.09
ORD-00598,2018-05-04,2018-05-09,Standard Class,CUST-3298,Customer 1661,Consumer,United States,Philadelphia,Pennsylvania,60185,East,PROD-00598,Furniture,Tables,Tables Model 168,513.56,2,0.0,119.04
ORD-00599,2018-02-27,2018-03-02,Standard Class,CUST-1652,Customer 4655,Consumer,United States,Seattle,Washington,12786,West,PROD-00599,Furniture,Furnishings,Furnishings Model 283,105.66,2,0.0,5.08
ORD-00600,2018-04-21,2018-04-24,Second Class,CUST-3197,Customer 261,Consumer,United States,Orlando,Florida,11620,South,PROD-00600,Office Supplies,Appliances,Appliances Model 392,154.32,2,0.0,24.7
